name,brand,os,cpu_brand,cpu_name,cpu_type,cpu_cores,cpu_threads,gpu_brand,gpu_name,gpu_vram,ram_capacity,ram_ddr_type,hdd,ssd,screen_size,aspect_ratio_category,screen_res,ppi,touchscreen,spec_score,user_rating,price
dell xps 15 9520 laptop (12th gen core i7 / 16gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,intel,core i7 12700h,h,14,20,nvidia,geforce rtx 3050 ti,4,16,ddr5,0,512,15.6,Widescreen (16:10),3K+,282.42,1,79,4.05,233290
dell  g15-5525 laptop (ryzen 7 6800h/ 16gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,amd,ryzen 7 6800h,h,8,16,nvidia,geforce rtx 3050 ti,4,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4,96900
dell g15-5515 gaming laptop (ryzen 7 6800h/ 16gb/ 512gb ssd/ win11 home/ 6gb graph),dell,windows,amd,ryzen 7 6800h,h,8,16,nvidia,geforce rtx 3060,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,70,4,163990
dell vostro 5620 laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11/ 2gb graph),dell,windows,intel,core i5 1240p,p,12,16,nvidia,geforce mx570,2,16,ddr4,0,512,16,Widescreen (16:10),HD+,137.68,0,63,4.4,77990
dell g15-5525 gaming laptop (ryzen 5 6600h/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),dell,windows,amd,ryzen 5 6600h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,57,4.2,62999
dell inspiron 7420 d560780win9s laptop (12th gen core i3/ 8gb/ 256gb ssd/ win11),dell,windows,intel,core i3 1215u,u,6,8,NULL,NULL,NULL,8,ddr4,0,256,14,Widescreen (16:10),HD+,161.73,1,61,4.3,51590
dell inspiron 7420 2-in-1 laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11/ 2gb graph),dell,windows,intel,core i7 1255u,u,10,12,nvidia,geforce mx550,2,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,1,60,4.25,102490
dell inspiron 5418 laptop (11th gen core i5/ 8gb/ 512gb ssd/ win 11/2gb graph),dell,windows,intel,core i5 11300h,h,4,8,nvidia,geforce mx450,2,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,55,4.3,63500
dell xps 15 9520 laptop (12th gen core i7 / 32gb/ 1tb ssd/ win11/ 4gb graph),dell,windows,intel,core i7 12700h,h,14,20,nvidia,geforce rtx 3050 ti,4,32,ddr5,0,1024,15.6,Widescreen (16:10),3K+,282.42,1,86,4.7,251510
dell vostro 3515 laptop (athlon 3050u/ 8gb/ 256gb ssd/ win11),dell,windows,amd,athlon silver 3050u,u,2,2,amd,integrated,0,8,NULL,0,256,15.6,Widescreen (16:10),SD,100.45,0,42,4.35,29990
dell vostro 3515 laptop (ryzen 3 3250u/ 8gb/ 256gb ssd/ win11),dell,windows,amd,ryzen 3 3250u,u,2,4,amd,integrated,0,8,ddr4,0,256,15.6,Widescreen (16:10),HD+,141.21,0,52,4.7,39300
dell inspiron 15 3515 laptop (ryzen 5 3500u/ 8gb/ 512gb ssd/ win11 home),dell,windows,amd,ryzen 5 3500u,u,4,8,amd,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,47,4.25,45490
dell inspiron 7425 laptop (amd ryzen 5 5625u/ 8gb/ 512gb ssd/ win11),dell,windows,amd,ryzen 5 5625u,u,6,12,amd,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,1,63,4.3,60990
dell inspiron 7425 laptop (amd ryzen 7 5825u/ 16gb/ 512gb ssd/ win11),dell,windows,amd,ryzen 7 5825u,u,8,16,amd,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,1,66,4.35,79390
dell inspiron 5310 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home),dell,windows,intel,core i5 11300h,h,4,8,NULL,NULL,NULL,16,ddr4,0,512,13.3,Widescreen (16:10),3K+,226.98,0,60,4,69990
dell inspiron g15 d560826win9g laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,63,4.15,77990
dell vostro 3405 laptop (ryzen 3-3250u/ 8gb/ 512gb ssd/ win10 home),dell,windows,amd,ryzen 3 3250u,u,2,4,amd,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,47,4.7,34994
dell inspiron g15 d560827win9g laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,61,4.4,70494
dell inspiron 5310 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 2gb graph),dell,windows,intel,core i5 11320h,h,4,8,nvidia,geforce mx450,2,16,ddr4,0,512,13.3,Widescreen (16:10),3K+,226.98,0,60,4.65,66634
dell inspiron 5518 laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 2gb graph),dell,windows,intel,core i5 11300h,h,4,8,nvidia,geforce mx450,2,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4,64500
dell vostro 5625 laptop (ryzen 5-5625u/ 16gb/ 512gb ssd/ windows 10),dell,windows,amd,ryzen 5 5625u,u,6,12,NULL,NULL,NULL,16,ddr4,0,512,16,Widescreen (16:10),HD+,141.51,0,61,4.55,62499
dell g15-5511 gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),dell,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.75,64299
dell g15-5511 gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),dell,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4.35,61641
dell g15-5521 g15-5521 se laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 4gb graph),dell,windows,intel,core i7 12700h,h,14,20,nvidia,geforce rtx 3050 ti,4,16,ddr5,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,66,4.75,116490
dell latitude 3420 laptop (11th gen core i5/ 8gb/ 1tb 256gb ssd/ win10 pro),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,1024,256,14,Widescreen (16:10),SD,111.94,0,59,4.05,80100
dell inspiron 16 7610 laptop (11th gen core i7/ 16gb/ 1tb ssd/ win11/ 4gb graph),dell,windows,intel,core i7 11800h,h,8,16,nvidia,geforce rtx 3050,4,16,ddr4,0,1024,16,Widescreen (16:10),3K+,226.42,0,74,4.65,153000
dell vostro 3510 laptop (11th gen core i3/ 8gb/ 512gb ssd/ win11 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,51,4.7,35980
dell latitude 3420 laptop (11th gen core i3/ 4gb/ 256gb ssd/ ubantu),dell,ubuntu,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,4,ddr4,0,256,14,Widescreen (16:10),SD,111.94,0,47,4.5,33990
dell latitude 3420 laptop (11th gen core i5/ 8gb/ 1tb 512gb ssd/ win10 pro),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,1024,512,14,Widescreen (16:10),SD,111.94,0,60,4.05,87670
dell inspiron 3521 laptop (pentium n5030/ 8gb/ 256gb ssd/ win11 home),dell,windows,intel,pentium n5030,NULL,4,NULL,intel,integrated,0,8,ddr4,0,256,15.6,Widescreen (16:10),SD,100.45,0,42,4.35,23819
dell g15-5515 gaming laptop (ryzen 7 5800h/ 16gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,amd,ryzen 7 5800h,h,8,16,nvidia,geforce rtx 3050ti,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.7,91582
dell inspiron 3501 laptop (11th gen core i3/ 16gb/ 1tb/ win10 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,16,ddr4,1024,0,15.6,Widescreen (16:10),HD+,141.21,0,51,4.4,46500
dell inspiron 3511 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 2gb graph),dell,windows,intel,core i5 1135g7,NULL,4,8,nvidia,integrated,2,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,57,4.1,58499
dell g15-5511 gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb graph),dell,windows,intel,core i7 11800h,h,8,16,nvidia,geforce rtx 3060,6,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,71,4.1,118900
dell vostro 3400 laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,54,4.75,46990
dell g15-5511 gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,intel,core i5 11400h,h,6,12,nvidia,geforce gtx 3050 ti,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4.7,69490
dell inspiron 5310 laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home),dell,windows,intel,core i7 11370h,h,4,8,intel,integrated,0,16,ddr4,0,512,13.3,Widescreen (16:10),3K+,226.98,0,62,4.3,109299
dell xps 9310 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,13.4,Widescreen (16:10),3K+,337.93,1,69,4.7,186999
dell vostro 15 3500 laptop (11th gen core i3/ 4gb/ 256gb ssd/ win11 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,4,ddr4,0,256,15.6,Widescreen (16:10),HD+,141.21,0,39,4.35,47998
dell xps 9305 notebook (11th gen core i5/ 16gb/ 512gb ssd/ windows 11),dell,windows,intel,core i5 1135g7,NULL,4,8,NULL,NULL,NULL,16,ddr4,0,512,13.4,Widescreen (16:10),HD+,164.4,0,52,4.15,91690
dell vostro 3400 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,56,4,51199
dell inspiron 3515 laptop (ryzen 5 3450u/ 8gb/ 1tb ssd/ win11),dell,windows,amd,ryzen 5,NULL,4,NULL,amd,integrated,0,8,ddr4,0,1024,15.6,Standard (4:3 or 5:4),HD+,141.21,0,39,4.15,52490
dell inspiron 5310 laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 2gb graph),dell,windows,intel,core i7 11370h,h,4,8,nvidia,geforce mx450,2,16,ddr4,0,512,13.3,Widescreen (16:10),3K+,226.98,0,63,4.75,89990
dell g15-5515 gaming laptop (ryzen 5 5600h/ 16gb/ 512gb ssd/ win11/ 4gb graph),dell,windows,amd,ryzen 5 5600h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,56,4.5,64990
dell vostro 3401 laptop (11th gen core i3/ 8gb/ 256gb ssd/ win11 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,256,14,Widescreen (16:10),HD+,157.35,0,51,4.5,38490
dell inspiron 5410 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,1,59,4.15,64990
dell vostro 3500 laptop (11th gen core i5/ 16gb/ 1tb 256gb ssd/ win10/ 2gb graph),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,2,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,62,4.05,81000
dell vostro 3510 laptop (11th gen core i3/ 8gb/ 1tb 256gb ssd/ win11 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,56,4.05,37990
dell vostro 3510 laptop (10th gen core i3/ 8gb/ 1tb 256gb ssd/ win11 home),dell,windows,intel,core i3 1005g1,NULL,2,4,intel,integrated,0,8,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,57,4.05,42897
dell vostro 3510 laptop (10th gen core i3/ 8gb/ 256gb ssd/ win11 home),dell,windows,intel,core i3 1005g1,NULL,2,4,intel,integrated,0,8,ddr4,0,256,15.6,Widescreen (16:10),HD+,141.21,0,50,4.65,36999
dell vostro 3400 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win 10),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,55,4.45,58675
dell vostro 3510 laptop (10th gen core i3/ 8gb/ 512gb ssd/ win11 home),dell,windows,intel,core i3 1005g1,NULL,2,4,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,51,4.1,38490
dell vostro 3401 laptop (11th gen core i3/ 4gb/ 1tb 256gb ssd/ win11 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,4,ddr4,1024,256,14,Widescreen (16:10),HD+,157.35,0,56,4.1,34632
dell inspiron 5518 laptop (11th gen core i7/ 16gb/ 1tb ssd/ win11/ 2gb graph),dell,windows,intel,core i7 11390h,h,4,NULL,nvidia,geforce mx450,2,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,56,4.15,90090
dell vostro 3400 laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11/ 2gb graph),dell,windows,intel,core i5 1135g7,NULL,4,8,nvidia,geforce mx330,2,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,61,4.1,58990
dell vostro 3400 laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11/ 2gb graph),dell,windows,intel,core i5 1135g7,NULL,4,8,nvidia,geforce mx330,2,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,60,4.35,61948
dell inspiron 5310 laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 2gb graph),dell,windows,intel,core i5 11300h,h,4,8,nvidia,geforce mx450,2,8,ddr4,0,512,13.3,Widescreen (16:10),3K+,226.98,0,59,4.75,62994
dell inspiron 3511 laptop (11th gen core i5/ 8gb/ 256gb ssd/ win11),dell,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,8,ddr4,0,256,15.6,Widescreen (16:10),HD+,141.21,0,52,4.5,43990
dell inspiron 5410 laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11),dell,windows,intel,core i7 1195g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,1,64,4.45,89890
dell inspiron 3515 laptop (athlon 3050u/ 4gb/ 256gb ssd/ win11),dell,windows,amd,athlon silver 3050u,u,2,2,amd,integrated,0,4,NULL,0,256,15.6,Widescreen (16:10),SD,100.45,0,41,4.3,42210
dell vostro 3400 laptop (11th gen core i3/ 8gb/ 256gb ssd/ win11 home),dell,windows,intel,core i3 1115g4,NULL,2,4,intel,integrated,0,8,ddr4,0,256,14,Widescreen (16:10),HD+,157.35,0,47,4.7,40090
dell inspiron 3511 laptop (10th gen core i3/ 8gb/ 256gb ssd/ win11 home),dell,windows,intel,core i3 1005g1,NULL,2,4,intel,integrated,0,8,ddr4,0,256,15.6,Widescreen (16:10),HD+,141.21,0,48,4.55,32990
